"Source","Target","Weight"
"1606815329554276","evangelizando.lafecatolica.1",2
"1606815329554276","events",79
"1606815329554276","ewtnespanol",62
"1606815329554276","ewtnonline",13
"1606815329554276","ewtnvaticano",7
"1606815329554276","fabiolamartt",1
"1606815329554276","famflix.mx",1
"1606815329554276","familiaametauna",2
"1606815329554276","familiahosannaoficial",12
"1606815329554276","familiaimporta",4
"1606815329554276","farofilmsok",17
"1606815329554276","fatherfrankpavone",67
"1606815329554276","fecer",10
"1606815329554276","feministasdelanuevaola",3
"1606815329554276","feyamorcatolico",4
"1606815329554276","feydevocionperu",5
"1606815329554276","fiatmaria17",4
"1606815329554276","fmsancayetano",1
"1606815329554276","fnf.ags",22
"1606815329554276","forosdela.virgenmaria",25
"1606815329554276","franciscanos.ofs",8
"1606815329554276","franciscoivan.morenoalvarez",1
"1606815329554276","francocartonista",2
"1606815329554276","franylavida",1
"1606815329554276","frassesamor",1
"1606815329554276","freddy.deanda",4
"1606815329554276","frenausa",9
"1606815329554276","frentefamiliajal",12
"1606815329554276","funda.fsc",5
"1606815329554276","fundacionamigosdegravida",1
"1606815329554276","fundacionchooselife",30
"1606815329554276","fundaciondeiverbum",33
"1606815329554276","gaby.zavaleta.58",1
"1606815329554276","gabyalu",5
"1606815329554276","geneprovidalatino",81
"1606815329554276","georgiina.dominz",1
"1606815329554276","gerardo.delatorrecuevas",9
"1606815329554276","gloria.ortiz.716",7
"1606815329554276","groups",15
"1606815329554276","grupoeli",35
"1606815329554276","gruposprovida.salta",3
"1606815329554276","guadalupecodice",1
"1606815329554276","guadaluperadiotv",10
"1606815329554276","guillermomontanog",6
"1606815329554276","guillermorodriguezlondono",1
"1606815329554276","gustavo.sallelorier",1
"1606815329554276","habacuc.dominguezsoto",1
"1606815329554276","hablaalmundo",1
"1606815329554276","hcongresopuebla",43
"1606815329554276","hectorluis.moralessanchez1025",6
"1606815329554276","hemossidosanados",19
"1606815329554276","heraldos.chile",8
"1606815329554276","heraldos.peru",15
"1606815329554276","hermanojuanmanuelvaz",1
"1606815329554276","hmspmedios",77
"1606815329554276","hombrenuevoradio",13
"1606815329554276","hometownprolifeaction",8
"1606815329554276","hondadedavid",1
"1606815329554276","hopevideosparaelcambio",1
"1606815329554276","https://www.facebook.com/101883738698557",1
"1606815329554276","https://www.facebook.com/1220823957937555",2
"1606815329554276","https://www.facebook.com/2232581283655521",1
"1606815329554276","humber.rodriguez.336",7
"1606815329554276","igcasadediosypuertadelcielo",10
"1606815329554276","iglesiacatolicadelaaldealaprimavera",3
"1606815329554276","iglesiacatolicaelamordedios",2
"1606815329554276","iglesiacatolicamarialamadrededios",1
"1606815329554276","iglesiadecovadonga",7
"1606815329554276","iglesiamatrizpelileo",7
"1606815329554276","iglesiareformadademonterrey",19
"1606815329554276","immoj",8
"1606815329554276","imparcialoaxaca",2
"1606815329554276","imperatchristus",14
"1606815329554276","incorrecion.politica",1
"1606815329554276","infopico",1
"1606815329554276","ingreneluiscastellon",1
"1606815329554276","iniciativaciudadanaoficial",24
"1606815329554276","intercesoresdefuego1",5
"1606815329554276","irineu.dirami",3
"1606815329554276","isabel.olguinvillar",3
"1606815329554276","isai.tostado",2
"1606815329554276","israelkampos",1
"1606815329554276","jaime.duarte.signums",27
"1606815329554276","jaimenavas86",1
"1606815329554276","jairmessias.bolsonaro",1
"1606815329554276","jasbleidy.lopez.940",1
"1606815329554276","jdarganaraz",1
"1606815329554276","jdtocarrunchof",2
"1606815329554276","jessica.huertaayala",10
"1606815329554276","jesusardgz",1
"1606815329554276","joebiden",1
"1606815329554276","joelRelojprofetico",2
"1606815329554276","jonathansilvacjl",6
"1606815329554276","jorge.gomezgiron",47
"1606815329554276","joseguillen.mx",14
"1606815329554276","josemicocci",3
"1606815329554276","joven.cristiana",1
"1606815329554276","jovenesdistritonoreste",1
"1606815329554276","jovenesprovidaqroo",3
"1606815329554276","jsmyfinternacional",13
"1606815329554276","juan.c.silva.752861",4
"1606815329554276","juancarlos.monedero.3",2
"1606815329554276","juanpablobadillolopez",5
"1606815329554276","juanpabloiimagno",7
"1606815329554276","jucat.mx",11
"1606815329554276","jucoppam",1
"1606815329554276","julenrementeriamx",2
"1606815329554276","julieta.casanovaramos.1",1
"1606815329554276","julio.hernandez.cristomania",3
"1606815329554276","juliocesargomez.catolico",41
"1606815329554276","juliocesargomez.provida",137
"1606815329554276","juntosclavida",38
"1606815329554276","juntosprovida",2
"1606815329554276","juventudTyE",1
"1606815329554276","juventudcelestecun",6
"1606815329554276","kimJenniferPaz7",3
"1606815329554276","kingdomsalvationes",1
"1606815329554276","laOlaCelesteColombia",1
"1606815329554276","laanunciacionmty",6
"1606815329554276","lacasadelninoJesus",6
"1606815329554276","laderechadiario",3
"1606815329554276","lajemamela",7
"1606815329554276","lamgdl",2
"1606815329554276","lanacion",2
"1606815329554276","lanotadeguadalajara",1
"1606815329554276","laverdadnosharalibres.net",4
"1606815329554276","lavidanosedebate.sedefiende",3
"1606815329554276","lavozdemariaec",6
"1606815329554276","lavozdemariatv",9
"1606815329554276","lavozparaguay",203
"1606815329554276","lawyerjesus75",66
"1606815329554276","lazosMonterreyMX",18
"1606815329554276","lazosdeamormarianoibague",1
"1606815329554276","leandro.bonnin.9",4
"1606815329554276","legismex",4
"1606815329554276","leonardo.romerocruz",11
"1606815329554276","leonperiodicoam",3
"1606815329554276","lffmasa",1
"1606815329554276","libertariolatam",1
"1606815329554276","librosysortilegios",1
"1606815329554276","lifeeternaenjesucristo",7
"1606815329554276","lilagracerose",1
"1606815329554276","lillytellezg",22
"1606815329554276","lisandro.bordasanchez",1
"1606815329554276","liveaction",9
"1606815329554276","liveactionargentina",21
"1606815329554276","lolis.music",22
"1606815329554276","lopezobrador.org.mx",24
"1606815329554276","loscaballerosdelavirgen",3
"1606815329554276","losignorantestv",12
"1606815329554276","lucas.flores2018",1
"1606815329554276","lucasmedina1984",7
"1606815329554276","luchaantiaborto",3
"1606815329554276","luchandoporlafe",2
"1606815329554276","lucia.penitencia",14
"1606815329554276","luis.doloriercorrea",1
"1606815329554276","luisalejandro.recio",2
"1606815329554276","magdalagalilea",22
"1606815329554276","maidecuba2020",1
"1606815329554276","mama.mathi",11
"1606815329554276","mamareinaupsocl",2
"1606815329554276","mamelafiallo",78
"1606815329554276","mantrafm",4
"1606815329554276","marchaporlavidamendozaoficial",3
"1606815329554276","marchaporlavidaperu",1
"1606815329554276","margarita.cabreresteban",1
"1606815329554276","maria.denazaret.1042",9
"1606815329554276","maria.espinosadelosmonterosarv",1
"1606815329554276","maria.paloma.incorrupta",13
"1606815329554276","maria.vasquez.58152559",1
"1606815329554276","mariaeugenia.moravargas",1
"1606815329554276","marialoshijosde",5
"1606815329554276","mariamorapronobis",8
"1606815329554276","mariana.rodriguezvarela",2
"1606815329554276","mariavision",70
"1606815329554276","marioarangovivanco",1
"1606815329554276","marthitav2",1
"1606815329554276","masvidaoficial",8
"1606815329554276","materfatima",148
"1606815329554276","me.exotix",4
"1606815329554276","medicosporlavidacostarica",9
"1606815329554276","medinanilo",2
"1606815329554276","medioinformativo",3
"1606815329554276","mediosalternativos32",1
"1606815329554276","mencantalaciencia",1
"1606815329554276","metodo.billings.5",2
"1606815329554276","mexicanosporlavidaylafamilia",7
"1606815329554276","mexicoenaccionsonora",31
"1606815329554276","mibebeoficial",2
"1606815329554276","michael.voris.7",1
"1606815329554276","michelsanchezallende",1
"1606815329554276","miguelidrogomusic",1
"1606815329554276","migusoft",1
"1606815329554276","miklos.lukacs.8",2
"1606815329554276","miliciasantamaria",10
"1606815329554276","militanteschristi",1
"1606815329554276","ministerioadoradoressaltillo",64
"1606815329554276","ministerioraicesdeamor",1
"1606815329554276","mipequenomilagro",1
"1606815329554276","misaenculiacan",6
"1606815329554276","misaenlinea",7
"1606815329554276","misantisimafe.peru",1
"1606815329554276","misionerasdelamadredeDios",6
"1606815329554276","misionerosdiscipulosdejesucristoymaria",128
"1606815329554276","misionerosservidoresdelapalabra",7
"1606815329554276","misionprovidachicago",25
"1606815329554276","misionprovidamundial",53
"1606815329554276","misionprovidausa",3
"1606815329554276","misionruah",35
"1606815329554276","modestoradio",19
"1606815329554276","monsfelipepozos",15
"1606815329554276","montesionoaxaca",40
"1606815329554276","morales.202122",3
"1606815329554276","movimiento.profamilia",2
"1606815329554276","movimientofidesec",1
"1606815329554276","movivamexico",14
"1606815329554276","mujeres360gdl",1
"1606815329554276","mundoogospell",3
"1606815329554276","mundopositivoYA",1
"1606815329554276","musicamex",2
"1606815329554276","mxgladium",2
"1606815329554276","mxmareaverde",1
"1606815329554276","nadiajmarquez",3
"1606815329554276","nadiemenoscentroamerica",105
"1606815329554276","nancytosim",1
"1606815329554276","nanssibarillasnb71",3
"1606815329554276","nayaritporlavida",213
"1606815329554276","nayoes",2
"1606815329554276","nazercol",6
"1606815329554276","ndlourdes",6
"1606815329554276","nena.bateazurdo",1
"1606815329554276","netnoticiasJRZ",2
"1606815329554276","newpostzm",7
"1606815329554276","newwinefromheaven",14
"1606815329554276","nicolas.marquez.777",1
"1606815329554276","nildaamariaa",35
"1606815329554276","ninuevo7",4
"1606815329554276","nochixtlan2021",41
"1606815329554276","nosoyhuerfanotengoamaria",1
"1606815329554276","notes",4
"1606815329554276","notibomba",1
"1606815329554276","noticiasdelfin",1
"1606815329554276","noticieroenredes",16
"1606815329554276","notidiocesis.chihuahua",4
"1606815329554276","ns.montecarmelo",1
"1606815329554276","nuevaderechamx",2
"1606815329554276","nuevavida977fm",2
"1606815329554276","nuevosbardos",1
"1606815329554276","observacatholic",17
"1606815329554276","ofelia.rodriguez.3532",3
"1606815329554276","officialbenshapiro",1
"1606815329554276","officialsermejor",1
"1606815329554276","officialteamtrump",11
"1606815329554276","oficcial.dinasantamaria",2
"1606815329554276","ojueljael",2
"1606815329554276","olacelestecordobaver",11
"1606815329554276","olacelesteoaxaca",4
"1606815329554276","omvArgentinaoficial",1
"1606815329554276","ondaderadiooficial",2
"1606815329554276","oracionxvidahmo",2
"1606815329554276","oramospornuestroshijos",41
"1606815329554276","orar.evangelizando.hmsp",77
"1606815329554276","osalutarishostia",2
"1606815329554276","oscarmsp83",9
"1606815329554276","oscarsandovalggarcia",1
"1606815329554276","oyefamilia",1
"1606815329554276","oyola777",1
"1606815329554276","p.mario.arroyo",7
"1606815329554276","pablomunoziturrieta",7
"1606815329554276","pablorosalesoficial",24
"1606815329554276","pactoporlavidamx",1
"1606815329554276","padolfolc",4
"1606815329554276","padreangelespinosadelosmonteros",4
"1606815329554276","padrecarloslopez",2
"1606815329554276","padreleandrobonnin",10
"1606815329554276","padreluismaldonado",1
"1606815329554276","padreluiszazano",5
"1606815329554276","padrepanesso",5
"1606815329554276","padrerodolfolondono",2
"1606815329554276","palabravivamex",1
"1606815329554276","panco.life",4
"1606815329554276","paoarreolasoledad.slp",2
"1606815329554276","paoladejesusoficial",1
"1606815329554276","papasprimerizosOF",1
"1606815329554276","parroquiadedoloresteocaltiche",26
"1606815329554276","parroquiadelasantacruztecamac",13
"1606815329554276","parroquiadeuniondesanantonio",7
"1606815329554276","parroquiarosariosanjuan",18
"1606815329554276","parroquiasanmartincaballerotijuana",18
"1606815329554276","parroquiasanpascualbaylon",10
"1606815329554276","parroquiasantamariapalmdale",8
"1606815329554276","parroquiaweb",19
"1606815329554276","partidocelesteprovida",16
"1606815329554276","pasosxlavidaqro",1
"1606815329554276","pastoralcomunicacion.es",17
"1606815329554276","paternidadresponsableyvidamty",5
"1606815329554276","patrialibertaria1",13
"1606815329554276","patricia.soprano",13
"1606815329554276","paula.pereyra.90",6
"1606815329554276","pbrosalvadorherrera",197
"1606815329554276","pcarlosyepes",37
"1606815329554276","pediatraleonardoescobar",5
"1606815329554276","penny.lane.9803150",11
"1606815329554276","peregrinacionesasalta",36
"1606815329554276","peregrinacionsaltajoven",10
"1606815329554276","personal.heart",1
"1606815329554276","perucatolico",3
"1606815329554276","perudefiendelavida",2
"1606815329554276","pguadalupeive",1
"1606815329554276","piedadinteligente",1
"1606815329554276","pisterLOL",1
"1606815329554276","pjosephlangfordmc",13
"1606815329554276","plamilagrosa",1
"1606815329554276","planetaholistico",1
"1606815329554276","pleon.ruiz.7",72
"1606815329554276","poderCiudadanoEC",3
"1606815329554276","politicamentediestros",4
"1606815329554276","politologosantifeministas",9
"1606815329554276","poocar2020",42
"1606815329554276","portaldeprensa",1
"1606815329554276","ppacoamezquitaofm",6
"1606815329554276","ppedrocristo.floresreyes",137
"1606815329554276","ppedronunez",15
"1606815329554276","praesidiumtuum",3
"1606815329554276","predicadorcatolicoangelsalguero",10
"1606815329554276","prensaarzgdl",2
"1606815329554276","priestsforlife.org",3
"1606815329554276","primerolosdatos",1
"1606815329554276","procids",1
"1606815329554276","productoratekton",3
"1606815329554276","prolifearmy.son",2
"1606815329554276","prolifetuxpan",21
"1606815329554276","prolifeworldLantam",3
"1606815329554276","provida.de.por.vida",49
"1606815329554276","providadedallas",19
"1606815329554276","providahonduras",1
"1606815329554276","providalatam",1
"1606815329554276","providamexicoII",8
"1606815329554276","providamiami",9
"1606815329554276","proyectoalexia",7
"1606815329554276","proyectoguadalupemx",3
"1606815329554276","psebashn",1
"1606815329554276","pueblajuvi",1
"1606815329554276","pueblodemaria",1
"1606815329554276","puericulturapediatria",2
"1606815329554276","pvasquez6",4
"1606815329554276","pvicenteeliamar",3
"1606815329554276","queondaconnuestrafe",10
"1606815329554276","quierotvGDL",2
"1606815329554276","racionalismofideistaantiguo",1
"1606815329554276","radioapostolusa",6
"1606815329554276","radiodelrosario",1
"1606815329554276","radiodominanostra",1
"1606815329554276","radiojesuseselcamino",8
"1606815329554276","radiomaria.mx",11
"1606815329554276","radiomedjugorjeitalia",6
"1606815329554276","radiomisionlatina",4
"1606815329554276","radiopalafox",4
"1606815329554276","radiosepamsp",13
"1606815329554276","ramonfreire",7
"1606815329554276","raulc.perez.14",5
"1606815329554276","rcces.mty",1
"1606815329554276","rccessantacruzqueretaro",1
"1606815329554276","redentorista86",1
"1606815329554276","redfamilia.col",1
"1606815329554276","redfamiliamexico",9
"1606815329554276","redintercesoresactivos",1
"1606815329554276","redprovidalatam",12
"1606815329554276","reneluis.castellon",73
"1606815329554276","reneluis.castellon.5",13
"1606815329554276","renuevoiglesiacristiana",85
"1606815329554276","resistenciaantifeminista",1
"1606815329554276","retiroespiritualonline",1
"1606815329554276","revelaciones.smith.9",1
"1606815329554276","revistapolemon",2
"1606815329554276","revistavistazo",1
"1606815329554276","ricardoclaurep",1
"1606815329554276","rinconapologetico2",3
"1606815329554276","riosaguavivaRCCES",17
"1606815329554276","risasporlavida",52
"1606815329554276","rlaoficial",1
"1606815329554276","rmariacolombia",2
"1606815329554276","rodrigoivancortes",20
"1606815329554276","romagallardoofficial",3
"1606815329554276","rosa.zapata.50746",3
"1606815329554276","rosamary.morales",18
"1606815329554276","roxana.camacho.798",2
"1606815329554276","roxanaglz.iec",29
"1606815329554276","rsbnetwork",4
"1606815329554276","sabervotar",8
"1606815329554276","sacerdotesporlavida",8
"1606815329554276","sagrado.choapas.9",6
"1606815329554276","salvarel1.nohayexcepciones",136
"1606815329554276","samuelangel.tv",7
"1606815329554276","sandraparrasanacioninterior",1
"1606815329554276","sandycalderaoficial",6
"1606815329554276","sanmiguelitomatehuala",7
"1606815329554276","sanmiguelixmi",13
"1606815329554276","sanpedroysanpablocya",10
"1606815329554276","santuariodesatadoracancun",11
"1606815329554276","santuariodnj",12
"1606815329554276","santuarionuestrasenoradelosmilagros",46
"1606815329554276","sara.betsabe.7",1
"1606815329554276","sarita.roa.3",2
"1606815329554276","saulomf",1
"1606815329554276","sembradordefecr",24
"1606815329554276","senora.pilar.dallas",3
"1606815329554276","senoradulceespera",1
"1606815329554276","sepadefendersufecatolica",32
"1606815329554276","serprovidaoficial",11
"1606815329554276","servustuus7",5
"1606815329554276","sinaloanoticias",17
"1606815329554276","sjnsantamaria",7
"1606815329554276","sjp2cabo",13
"1606815329554276","slgprovida",2
"1606815329554276","snjuan.diego.3",33
"1606815329554276","sociedadfilosoficadelalaguna",1
"1606815329554276","sofia.geovana",1
"1606815329554276","sofimaide2020",1
"1606815329554276","soldepando",1
"1606815329554276","solidartmx",2
"1606815329554276","solumverbumdei",1
"1606815329554276","somosfamilis",7
